shipment_id,order_id,carrier,tracking_no,shipped_at,delivered_at,status
1549,3074,Delhivery,DE-0003074,2025-03-18 07:13:28,,Shipped
1550,3076,DTDC,DT-0003076,2024-10-12 12:33:28,2024-10-14 12:33:28,Delivered
1551,3078,EcomExpress,EC-0003078,2024-04-20 07:49:16,2024-04-21 07:49:16,Delivered
1552,3080,DTDC,DT-0003080,2024-03-12 09:42:37,2024-03-15 09:42:37,Delivered
1553,3081,EcomExpress,EC-0003081,2024-07-24 13:02:12,2024-07-26 13:02:12,Delivered
1554,3082,EcomExpress,EC-0003082,2024-09-18 09:01:43,,Shipped
1555,3084,Delhivery,DE-0003084,2024-12-05 23:23:16,2024-12-07 23:23:16,Delivered
1556,3085,XpressBees,XP-0003085,2024-12-28 13:16:34,2025-01-02 13:16:34,Delivered
1557,3086,Delhivery,DE-0003086,2024-09-07 22:30:00,,Shipped
1558,3089,XpressBees,XP-0003089,2025-05-18 16:37:17,,Shipped
1559,3090,EcomExpress,EC-0003090,2025-08-12 18:01:52,,Shipped
1560,3091,XpressBees,XP-0003091,2025-03-25 18:46:49,2025-03-26 18:46:49,Delivered
1561,3092,EcomExpress,EC-0003092,2024-09-10 08:43:47,2024-09-13 08:43:47,Delivered
1562,3095,DTDC,DT-0003095,2025-01-18 22:45:46,2025-01-19 22:45:46,Delivered
1563,3097,BlueDart,BL-0003097,2024-07-10 01:37:22,2024-07-14 01:37:22,Delivered
1564,3098,XpressBees,XP-0003098,2024-02-10 02:31:47,,Shipped
1565,3100,DTDC,DT-0003100,2024-03-03 15:18:21,,Shipped
1566,3101,Delhivery,DE-0003101,2024-12-03 22:52:22,2024-12-06 22:52:22,Delivered
1567,3108,DTDC,DT-0003108,2024-09-04 20:52:06,2024-09-08 20:52:06,Delivered
1568,3110,EcomExpress,EC-0003110,2024-08-18 22:00:20,,Shipped
1569,3112,Delhivery,DE-0003112,2024-02-12 03:41:50,2024-02-17 03:41:50,Delivered
1570,3113,Delhivery,DE-0003113,2024-09-26 18:54:52,2024-09-27 18:54:52,Delivered
1571,3115,BlueDart,BL-0003115,2025-04-29 15:52:30,,Shipped
1572,3118,EcomExpress,EC-0003118,2025-08-07 22:19:47,,Shipped
1573,3120,BlueDart,BL-0003120,2024-08-02 00:43:51,2024-08-03 00:43:51,Delivered
1574,3121,Delhivery,DE-0003121,2025-03-09 12:57:29,,Shipped
1575,3124,Delhivery,DE-0003124,2025-05-01 08:40:57,2025-05-05 08:40:57,Delivered
1576,3125,BlueDart,BL-0003125,2024-12-30 14:12:31,2024-12-31 14:12:31,Delivered
1577,3126,DTDC,DT-0003126,2025-04-07 00:32:13,,Shipped
1578,3127,DTDC,DT-0003127,2025-07-27 09:01:36,2025-07-30 09:01:36,Delivered
1579,3128,XpressBees,XP-0003128,2024-07-31 13:11:27,,Shipped
1580,3130,Delhivery,DE-0003130,2025-04-08 08:59:39,2025-04-10 08:59:39,Delivered
1581,3131,XpressBees,XP-0003131,2025-05-05 07:32:54,2025-05-06 07:32:54,Delivered
1582,3132,Delhivery,DE-0003132,2024-03-15 11:01:08,2024-03-20 11:01:08,Delivered
1583,3134,DTDC,DT-0003134,2025-05-07 18:55:46,2025-05-11 18:55:46,Delivered
1584,3135,EcomExpress,EC-0003135,2024-10-10 14:09:02,,Shipped
1585,3137,BlueDart,BL-0003137,2024-06-10 22:08:31,,Shipped
1586,3139,XpressBees,XP-0003139,2025-08-28 09:00:10,,Shipped
1587,3143,XpressBees,XP-0003143,2024-10-12 17:19:53,,Shipped
1588,3147,XpressBees,XP-0003147,2024-08-07 08:40:56,,Shipped
1589,3148,DTDC,DT-0003148,2025-07-11 02:46:04,,Shipped
1590,3150,EcomExpress,EC-0003150,2025-02-25 05:54:44,,Shipped
1591,3152,XpressBees,XP-0003152,2024-08-17 04:59:50,2024-08-22 04:59:50,Delivered
1592,3155,BlueDart,BL-0003155,2025-01-29 19:54:52,,Shipped
1593,3156,DTDC,DT-0003156,2025-04-12 13:09:09,2025-04-13 13:09:09,Delivered
1594,3158,BlueDart,BL-0003158,2025-08-19 06:55:48,,Shipped
1595,3159,XpressBees,XP-0003159,2024-01-17 14:41:00,2024-01-22 14:41:00,Delivered
1596,3160,XpressBees,XP-0003160,2024-01-27 00:59:49,2024-02-01 00:59:49,Delivered
1597,3162,Delhivery,DE-0003162,2024-09-28 08:28:56,2024-10-01 08:28:56,Delivered
1598,3165,DTDC,DT-0003165,2024-01-09 16:30:03,2024-01-13 16:30:03,Delivered
1599,3166,BlueDart,BL-0003166,2025-05-14 19:25:45,2025-05-18 19:25:45,Delivered
1600,3167,BlueDart,BL-0003167,2024-04-17 01:31:41,,Shipped
1601,3168,XpressBees,XP-0003168,2024-01-05 20:02:43,2024-01-08 20:02:43,Delivered
1602,3169,EcomExpress,EC-0003169,2024-01-14 01:04:18,2024-01-17 01:04:18,Delivered
1603,3170,BlueDart,BL-0003170,2024-12-17 18:19:10,2024-12-18 18:19:10,Delivered
1604,3171,Delhivery,DE-0003171,2025-02-11 16:20:41,2025-02-13 16:20:41,Delivered
1605,3173,BlueDart,BL-0003173,2025-03-14 20:38:40,2025-03-16 20:38:40,Delivered
1606,3175,Delhivery,DE-0003175,2025-08-17 23:25:26,,Shipped
1607,3176,Delhivery,DE-0003176,2025-05-22 16:49:48,2025-05-26 16:49:48,Delivered
1608,3177,Delhivery,DE-0003177,2024-11-27 11:10:28,2024-11-28 11:10:28,Delivered
1609,3178,XpressBees,XP-0003178,2024-12-12 08:23:51,,Shipped
1610,3180,DTDC,DT-0003180,2025-05-23 21:59:38,2025-05-28 21:59:38,Delivered
1611,3182,BlueDart,BL-0003182,2025-01-06 20:53:02,2025-01-09 20:53:02,Delivered
1612,3183,DTDC,DT-0003183,2025-08-14 08:56:24,2025-08-19 08:56:24,Delivered
1613,3184,XpressBees,XP-0003184,2025-08-20 22:32:55,2025-08-22 22:32:55,Delivered
1614,3188,EcomExpress,EC-0003188,2024-09-09 11:19:59,2024-09-11 11:19:59,Delivered
1615,3193,EcomExpress,EC-0003193,2024-08-12 17:33:19,2024-08-15 17:33:19,Delivered
1616,3194,BlueDart,BL-0003194,2025-03-06 13:57:57,2025-03-07 13:57:57,Delivered
1617,3196,EcomExpress,EC-0003196,2024-03-02 09:01:10,2024-03-05 09:01:10,Delivered
1618,3197,BlueDart,BL-0003197,2025-02-16 21:49:56,,Shipped
1619,3198,XpressBees,XP-0003198,2025-02-09 02:39:22,2025-02-12 02:39:22,Delivered
1620,3199,EcomExpress,EC-0003199,2024-02-25 19:45:32,2024-02-27 19:45:32,Delivered
1621,3201,Delhivery,DE-0003201,2024-01-26 06:15:56,2024-01-29 06:15:56,Delivered
1622,3202,EcomExpress,EC-0003202,2025-08-05 01:53:47,2025-08-08 01:53:47,Delivered
1623,3207,DTDC,DT-0003207,2024-05-07 05:03:41,,Shipped
1624,3208,EcomExpress,EC-0003208,2024-06-17 09:05:29,,Shipped
1625,3209,EcomExpress,EC-0003209,2025-05-19 00:16:39,2025-05-20 00:16:39,Delivered
1626,3211,XpressBees,XP-0003211,2025-02-20 05:45:10,,Shipped
1627,3213,XpressBees,XP-0003213,2024-11-18 01:37:25,2024-11-22 01:37:25,Delivered
1628,3217,BlueDart,BL-0003217,2025-07-19 22:55:16,2025-07-23 22:55:16,Delivered
1629,3219,DTDC,DT-0003219,2025-04-07 02:08:58,2025-04-08 02:08:58,Delivered
1630,3220,EcomExpress,EC-0003220,2024-02-21 15:31:40,,Shipped
1631,3221,EcomExpress,EC-0003221,2025-01-08 01:32:57,,Shipped
1632,3224,BlueDart,BL-0003224,2024-01-26 11:11:36,2024-01-28 11:11:36,Delivered
1633,3227,BlueDart,BL-0003227,2024-10-30 06:27:08,,Shipped
1634,3228,DTDC,DT-0003228,2024-04-03 15:21:38,2024-04-05 15:21:38,Delivered
1635,3229,BlueDart,BL-0003229,2024-07-08 05:32:26,2024-07-09 05:32:26,Delivered
1636,3233,Delhivery,DE-0003233,2024-12-31 20:46:03,,Shipped
1637,3235,Delhivery,DE-0003235,2025-03-08 08:00:10,,Shipped
1638,3237,EcomExpress,EC-0003237,2025-02-08 13:00:14,,Shipped
1639,3238,BlueDart,BL-0003238,2024-02-19 15:00:00,2024-02-24 15:00:00,Delivered
1640,3241,Delhivery,DE-0003241,2024-10-31 17:52:15,,Shipped
1641,3243,DTDC,DT-0003243,2025-06-29 21:43:52,2025-07-02 21:43:52,Delivered
1642,3244,DTDC,DT-0003244,2024-05-06 03:22:27,2024-05-07 03:22:27,Delivered
1643,3245,DTDC,DT-0003245,2025-01-28 20:33:36,2025-01-31 20:33:36,Delivered
1644,3246,BlueDart,BL-0003246,2025-03-16 08:48:44,,Shipped
1645,3247,DTDC,DT-0003247,2025-05-10 07:05:52,2025-05-11 07:05:52,Delivered
1646,3248,Delhivery,DE-0003248,2025-05-07 06:08:03,2025-05-08 06:08:03,Delivered
1647,3250,BlueDart,BL-0003250,2025-02-26 08:09:29,2025-03-03 08:09:29,Delivered
1648,3251,BlueDart,BL-0003251,2025-08-26 09:55:56,2025-08-29 09:55:56,Delivered
1649,3256,XpressBees,XP-0003256,2024-07-02 14:20:34,2024-07-06 14:20:34,Delivered
1650,3259,XpressBees,XP-0003259,2024-03-08 03:26:49,,Shipped
1651,3262,XpressBees,XP-0003262,2024-09-20 09:22:27,,Shipped
1652,3264,DTDC,DT-0003264,2025-07-12 07:24:44,2025-07-14 07:24:44,Delivered
1653,3265,BlueDart,BL-0003265,2025-02-06 17:04:00,2025-02-08 17:04:00,Delivered
1654,3266,Delhivery,DE-0003266,2025-01-20 10:02:49,2025-01-22 10:02:49,Delivered
1655,3267,XpressBees,XP-0003267,2025-01-29 13:31:08,2025-01-30 13:31:08,Delivered
1656,3269,BlueDart,BL-0003269,2024-06-09 11:54:29,,Shipped
1657,3270,EcomExpress,EC-0003270,2024-07-15 06:17:10,2024-07-19 06:17:10,Delivered
1658,3271,BlueDart,BL-0003271,2024-04-11 02:37:23,,Shipped
1659,3272,BlueDart,BL-0003272,2025-08-15 23:48:58,,Shipped
1660,3273,DTDC,DT-0003273,2025-05-16 15:35:35,2025-05-17 15:35:35,Delivered
1661,3279,Delhivery,DE-0003279,2024-01-04 07:23:02,2024-01-09 07:23:02,Delivered
1662,3280,DTDC,DT-0003280,2025-03-03 07:32:08,,Shipped
1663,3282,EcomExpress,EC-0003282,2024-12-30 15:11:48,,Shipped
1664,3283,EcomExpress,EC-0003283,2025-03-03 10:44:46,,Shipped
1665,3284,DTDC,DT-0003284,2025-05-22 09:30:49,2025-05-26 09:30:49,Delivered
1666,3285,DTDC,DT-0003285,2024-12-29 16:46:24,2024-12-30 16:46:24,Delivered
1667,3287,DTDC,DT-0003287,2025-03-05 20:00:01,2025-03-07 20:00:01,Delivered
1668,3288,DTDC,DT-0003288,2025-03-07 10:00:34,2025-03-12 10:00:34,Delivered
1669,3289,EcomExpress,EC-0003289,2025-05-30 18:20:18,2025-06-03 18:20:18,Delivered
1670,3291,XpressBees,XP-0003291,2024-11-27 05:53:03,,Shipped
1671,3292,EcomExpress,EC-0003292,2024-01-25 05:38:45,2024-01-28 05:38:45,Delivered
1672,3293,BlueDart,BL-0003293,2024-11-04 21:51:29,,Shipped
1673,3294,XpressBees,XP-0003294,2025-02-02 22:54:50,2025-02-07 22:54:50,Delivered
1674,3296,DTDC,DT-0003296,2024-09-12 20:28:58,2024-09-16 20:28:58,Delivered
1675,3300,EcomExpress,EC-0003300,2025-08-23 18:58:39,2025-08-27 18:58:39,Delivered
1676,3301,DTDC,DT-0003301,2024-05-21 14:30:00,2024-05-24 14:30:00,Delivered
1677,3302,DTDC,DT-0003302,2025-06-13 23:13:34,,Shipped
1678,3303,XpressBees,XP-0003303,2025-03-09 10:16:48,2025-03-14 10:16:48,Delivered
1679,3305,BlueDart,BL-0003305,2025-01-29 23:25:41,,Shipped
1680,3306,DTDC,DT-0003306,2024-11-09 13:05:24,2024-11-12 13:05:24,Delivered
1681,3307,EcomExpress,EC-0003307,2024-07-21 08:06:09,,Shipped
1682,3309,XpressBees,XP-0003309,2025-08-28 15:11:48,2025-08-30 15:11:48,Delivered
1683,3310,BlueDart,BL-0003310,2024-03-15 22:37:05,,Shipped
1684,3315,EcomExpress,EC-0003315,2024-12-20 13:01:44,,Shipped
1685,3316,Delhivery,DE-0003316,2024-10-19 04:47:09,2024-10-23 04:47:09,Delivered
1686,3317,BlueDart,BL-0003317,2025-05-19 03:44:09,,Shipped
1687,3319,Delhivery,DE-0003319,2024-11-29 09:33:43,2024-11-30 09:33:43,Delivered
1688,3321,XpressBees,XP-0003321,2025-08-10 00:16:10,,Shipped
1689,3322,XpressBees,XP-0003322,2024-02-05 03:56:35,2024-02-06 03:56:35,Delivered
1690,3323,EcomExpress,EC-0003323,2024-02-24 14:30:08,2024-02-26 14:30:08,Delivered
1691,3325,BlueDart,BL-0003325,2024-04-15 02:10:02,2024-04-19 02:10:02,Delivered
1692,3330,BlueDart,BL-0003330,2025-01-06 09:33:17,2025-01-07 09:33:17,Delivered
1693,3332,Delhivery,DE-0003332,2025-03-23 10:14:14,2025-03-25 10:14:14,Delivered
1694,3336,BlueDart,BL-0003336,2024-02-10 21:50:06,2024-02-14 21:50:06,Delivered
1695,3337,BlueDart,BL-0003337,2024-07-05 07:18:01,2024-07-10 07:18:01,Delivered
1696,3342,DTDC,DT-0003342,2025-05-10 13:00:06,,Shipped
1697,3344,EcomExpress,EC-0003344,2024-04-13 07:02:26,2024-04-16 07:02:26,Delivered
1698,3347,DTDC,DT-0003347,2025-05-26 03:07:05,2025-05-27 03:07:05,Delivered
1699,3348,Delhivery,DE-0003348,2024-03-24 05:17:36,2024-03-25 05:17:36,Delivered
1700,3351,BlueDart,BL-0003351,2024-06-30 14:55:34,2024-07-02 14:55:34,Delivered
1701,3352,XpressBees,XP-0003352,2024-12-08 22:47:58,,Shipped
1702,3354,XpressBees,XP-0003354,2024-07-03 05:54:54,,Shipped
1703,3358,EcomExpress,EC-0003358,2025-02-16 16:16:30,2025-02-18 16:16:30,Delivered
1704,3360,XpressBees,XP-0003360,2025-01-06 11:59:32,2025-01-11 11:59:32,Delivered
1705,3365,EcomExpress,EC-0003365,2024-06-16 10:13:22,2024-06-20 10:13:22,Delivered
1706,3367,EcomExpress,EC-0003367,2024-11-23 20:00:16,2024-11-24 20:00:16,Delivered
1707,3373,EcomExpress,EC-0003373,2025-02-26 06:07:14,,Shipped
1708,3374,EcomExpress,EC-0003374,2025-01-13 20:22:43,2025-01-18 20:22:43,Delivered
1709,3375,XpressBees,XP-0003375,2024-03-30 00:28:33,2024-04-02 00:28:33,Delivered
1710,3376,DTDC,DT-0003376,2024-01-24 11:34:13,2024-01-25 11:34:13,Delivered
1711,3377,Delhivery,DE-0003377,2024-10-19 12:58:35,,Shipped
1712,3378,XpressBees,XP-0003378,2024-12-21 10:45:13,,Shipped
1713,3380,DTDC,DT-0003380,2024-10-30 21:39:43,2024-10-31 21:39:43,Delivered
1714,3381,DTDC,DT-0003381,2024-06-06 09:15:31,2024-06-11 09:15:31,Delivered
1715,3382,EcomExpress,EC-0003382,2025-01-23 15:45:53,2025-01-25 15:45:53,Delivered
1716,3383,BlueDart,BL-0003383,2024-08-03 18:41:32,2024-08-04 18:41:32,Delivered
1717,3385,XpressBees,XP-0003385,2025-06-25 22:56:36,,Shipped
1718,3387,BlueDart,BL-0003387,2024-12-13 20:48:08,2024-12-14 20:48:08,Delivered
1719,3390,Delhivery,DE-0003390,2025-01-26 05:25:42,2025-01-29 05:25:42,Delivered
1720,3391,XpressBees,XP-0003391,2025-01-29 12:39:46,2025-02-02 12:39:46,Delivered
1721,3392,XpressBees,XP-0003392,2024-11-29 05:05:07,,Shipped
1722,3393,EcomExpress,EC-0003393,2024-12-06 22:32:22,2024-12-09 22:32:22,Delivered
1723,3394,EcomExpress,EC-0003394,2024-06-11 07:44:32,2024-06-14 07:44:32,Delivered
1724,3397,BlueDart,BL-0003397,2024-09-11 14:14:52,2024-09-13 14:14:52,Delivered
1725,3398,EcomExpress,EC-0003398,2024-07-27 14:03:24,,Shipped
1726,3399,Delhivery,DE-0003399,2025-08-19 03:54:41,,Shipped
1727,3403,EcomExpress,EC-0003403,2025-05-10 05:04:12,,Shipped
1728,3404,Delhivery,DE-0003404,2025-01-07 03:25:31,,Shipped
1729,3411,EcomExpress,EC-0003411,2025-04-22 04:26:51,2025-04-25 04:26:51,Delivered
1730,3413,BlueDart,BL-0003413,2025-03-22 14:43:34,2025-03-27 14:43:34,Delivered
1731,3414,EcomExpress,EC-0003414,2024-08-21 13:07:07,2024-08-22 13:07:07,Delivered
1732,3415,EcomExpress,EC-0003415,2024-08-28 19:59:51,,Shipped
1733,3416,BlueDart,BL-0003416,2025-05-28 13:51:24,,Shipped
1734,3417,BlueDart,BL-0003417,2025-06-23 12:05:18,2025-06-27 12:05:18,Delivered
1735,3420,EcomExpress,EC-0003420,2024-01-13 16:03:21,,Shipped
1736,3423,DTDC,DT-0003423,2025-06-06 06:18:01,2025-06-07 06:18:01,Delivered
1737,3424,DTDC,DT-0003424,2024-04-18 10:19:49,,Shipped
1738,3425,EcomExpress,EC-0003425,2024-01-10 19:46:55,2024-01-13 19:46:55,Delivered
1739,3427,BlueDart,BL-0003427,2025-07-25 17:50:37,,Shipped
1740,3428,BlueDart,BL-0003428,2024-06-20 10:40:30,,Shipped
1741,3429,BlueDart,BL-0003429,2025-01-31 00:59:15,2025-02-01 00:59:15,Delivered
1742,3430,BlueDart,BL-0003430,2024-07-18 05:49:42,,Shipped
1743,3431,Delhivery,DE-0003431,2025-01-19 10:35:44,,Shipped
1744,3432,XpressBees,XP-0003432,2025-08-03 12:09:57,2025-08-07 12:09:57,Delivered
1745,3433,BlueDart,BL-0003433,2024-09-21 00:24:02,2024-09-22 00:24:02,Delivered
1746,3434,EcomExpress,EC-0003434,2025-02-02 03:36:53,,Shipped
1747,3436,BlueDart,BL-0003436,2025-05-22 08:56:14,,Shipped
1748,3440,Delhivery,DE-0003440,2024-09-24 14:41:25,,Shipped
1749,3442,XpressBees,XP-0003442,2025-03-02 06:57:17,2025-03-04 06:57:17,Delivered
1750,3444,DTDC,DT-0003444,2024-02-09 20:10:54,,Shipped
1751,3445,DTDC,DT-0003445,2025-02-22 04:22:25,2025-02-27 04:22:25,Delivered
1752,3447,Delhivery,DE-0003447,2024-07-31 20:00:53,2024-08-05 20:00:53,Delivered
1753,3448,DTDC,DT-0003448,2024-07-24 16:37:44,2024-07-28 16:37:44,Delivered
1754,3450,BlueDart,BL-0003450,2024-01-24 04:35:42,2024-01-26 04:35:42,Delivered
1755,3453,BlueDart,BL-0003453,2024-07-30 20:59:16,2024-08-01 20:59:16,Delivered
1756,3456,BlueDart,BL-0003456,2025-01-09 08:02:17,2025-01-12 08:02:17,Delivered
1757,3458,Delhivery,DE-0003458,2024-05-24 03:15:46,2024-05-26 03:15:46,Delivered
1758,3459,Delhivery,DE-0003459,2024-07-24 14:53:00,2024-07-27 14:53:00,Delivered
1759,3462,DTDC,DT-0003462,2025-02-16 11:55:25,,Shipped
1760,3466,EcomExpress,EC-0003466,2024-06-27 14:36:06,2024-06-28 14:36:06,Delivered
1761,3467,EcomExpress,EC-0003467,2025-01-10 22:02:27,,Shipped
1762,3469,EcomExpress,EC-0003469,2024-11-12 06:17:45,2024-11-15 06:17:45,Delivered
1763,3470,EcomExpress,EC-0003470,2025-02-24 15:58:21,,Shipped
1764,3471,XpressBees,XP-0003471,2025-02-18 05:42:57,,Shipped
1765,3473,Delhivery,DE-0003473,2025-08-18 21:32:19,2025-08-20 21:32:19,Delivered
1766,3477,Delhivery,DE-0003477,2025-07-29 17:10:48,2025-08-01 17:10:48,Delivered
1767,3478,DTDC,DT-0003478,2025-08-26 22:58:46,2025-08-30 22:58:46,Delivered
1768,3479,Delhivery,DE-0003479,2024-03-28 05:45:35,2024-03-29 05:45:35,Delivered
1769,3480,DTDC,DT-0003480,2024-04-30 07:23:19,2024-05-02 07:23:19,Delivered
1770,3482,DTDC,DT-0003482,2024-04-26 12:28:45,,Shipped
1771,3483,BlueDart,BL-0003483,2025-07-16 22:44:38,2025-07-17 22:44:38,Delivered
1772,3486,XpressBees,XP-0003486,2024-09-12 05:42:49,,Shipped
1773,3487,EcomExpress,EC-0003487,2024-01-12 06:52:44,2024-01-16 06:52:44,Delivered
1774,3488,XpressBees,XP-0003488,2024-01-11 01:00:11,2024-01-13 01:00:11,Delivered
1775,3489,DTDC,DT-0003489,2025-03-20 05:31:51,2025-03-22 05:31:51,Delivered
1776,3491,DTDC,DT-0003491,2025-04-17 03:20:37,2025-04-20 03:20:37,Delivered
1777,3493,Delhivery,DE-0003493,2024-04-03 04:46:11,2024-04-05 04:46:11,Delivered
1778,3494,XpressBees,XP-0003494,2025-03-12 03:18:54,2025-03-14 03:18:54,Delivered
1779,3496,BlueDart,BL-0003496,2025-07-22 15:40:26,2025-07-24 15:40:26,Delivered
1780,3497,EcomExpress,EC-0003497,2024-10-23 07:46:05,2024-10-28 07:46:05,Delivered
1781,3499,DTDC,DT-0003499,2024-04-29 10:12:13,,Shipped
1782,3506,EcomExpress,EC-0003506,2025-04-21 01:43:16,,Shipped
1783,3507,BlueDart,BL-0003507,2024-07-19 01:16:33,2024-07-22 01:16:33,Delivered
1784,3508,BlueDart,BL-0003508,2025-06-17 07:50:46,2025-06-22 07:50:46,Delivered
1785,3509,Delhivery,DE-0003509,2024-09-04 11:35:38,2024-09-05 11:35:38,Delivered
1786,3510,BlueDart,BL-0003510,2024-12-31 02:17:41,,Shipped
1787,3514,BlueDart,BL-0003514,2025-03-26 16:58:24,2025-03-30 16:58:24,Delivered
1788,3515,EcomExpress,EC-0003515,2024-11-10 18:10:39,,Shipped
1789,3517,XpressBees,XP-0003517,2025-05-24 17:57:50,,Shipped
1790,3520,EcomExpress,EC-0003520,2024-02-03 07:37:10,,Shipped
1791,3523,EcomExpress,EC-0003523,2024-02-14 00:32:23,2024-02-19 00:32:23,Delivered
1792,3524,XpressBees,XP-0003524,2024-02-07 03:08:14,2024-02-10 03:08:14,Delivered
1793,3529,Delhivery,DE-0003529,2024-01-14 13:33:36,2024-01-16 13:33:36,Delivered
1794,3530,XpressBees,XP-0003530,2025-06-14 11:25:36,,Shipped
1795,3534,XpressBees,XP-0003534,2025-02-05 15:30:33,2025-02-06 15:30:33,Delivered
1796,3535,EcomExpress,EC-0003535,2024-11-19 17:59:31,2024-11-21 17:59:31,Delivered
1797,3537,XpressBees,XP-0003537,2024-07-27 12:20:37,2024-07-30 12:20:37,Delivered
1798,3539,Delhivery,DE-0003539,2025-02-21 21:35:00,,Shipped
1799,3540,DTDC,DT-0003540,2024-11-19 09:43:44,2024-11-21 09:43:44,Delivered
1800,3541,DTDC,DT-0003541,2025-05-25 03:19:23,2025-05-26 03:19:23,Delivered
1801,3543,BlueDart,BL-0003543,2024-03-13 06:10:53,2024-03-15 06:10:53,Delivered
1802,3544,XpressBees,XP-0003544,2025-04-22 19:01:15,2025-04-26 19:01:15,Delivered
1803,3546,BlueDart,BL-0003546,2024-11-16 14:27:07,2024-11-19 14:27:07,Delivered
1804,3547,Delhivery,DE-0003547,2024-02-08 04:59:19,2024-02-09 04:59:19,Delivered
1805,3548,DTDC,DT-0003548,2024-04-12 11:03:52,2024-04-15 11:03:52,Delivered
1806,3549,Delhivery,DE-0003549,2024-11-13 23:59:15,2024-11-16 23:59:15,Delivered
1807,3550,BlueDart,BL-0003550,2025-01-31 16:14:37,2025-02-01 16:14:37,Delivered
1808,3552,BlueDart,BL-0003552,2024-09-08 20:46:52,,Shipped
1809,3554,Delhivery,DE-0003554,2024-11-16 11:06:06,2024-11-21 11:06:06,Delivered
1810,3555,Delhivery,DE-0003555,2024-05-10 14:52:12,2024-05-15 14:52:12,Delivered
1811,3556,Delhivery,DE-0003556,2024-03-23 02:35:47,2024-03-28 02:35:47,Delivered
1812,3559,DTDC,DT-0003559,2024-10-12 02:06:46,,Shipped
1813,3560,DTDC,DT-0003560,2025-03-29 22:45:42,,Shipped
1814,3561,EcomExpress,EC-0003561,2024-08-13 11:59:55,2024-08-15 11:59:55,Delivered
1815,3562,XpressBees,XP-0003562,2024-11-23 18:29:29,2024-11-26 18:29:29,Delivered
1816,3563,DTDC,DT-0003563,2024-01-27 11:10:23,2024-01-28 11:10:23,Delivered
1817,3565,XpressBees,XP-0003565,2024-04-29 23:27:46,2024-05-04 23:27:46,Delivered
1818,3567,DTDC,DT-0003567,2024-05-04 09:54:24,2024-05-07 09:54:24,Delivered
1819,3568,XpressBees,XP-0003568,2024-01-18 08:25:03,2024-01-23 08:25:03,Delivered
1820,3569,DTDC,DT-0003569,2024-11-10 21:36:35,2024-11-13 21:36:35,Delivered
1821,3570,EcomExpress,EC-0003570,2025-05-14 05:12:26,,Shipped
1822,3571,EcomExpress,EC-0003571,2024-06-26 20:52:00,,Shipped
1823,3572,DTDC,DT-0003572,2024-04-05 16:10:08,,Shipped
1824,3573,XpressBees,XP-0003573,2025-03-07 15:26:29,2025-03-11 15:26:29,Delivered
1825,3574,Delhivery,DE-0003574,2024-07-11 19:39:29,,Shipped
1826,3576,BlueDart,BL-0003576,2024-12-18 14:33:57,2024-12-22 14:33:57,Delivered
1827,3579,BlueDart,BL-0003579,2024-10-26 17:09:34,2024-10-29 17:09:34,Delivered
1828,3580,EcomExpress,EC-0003580,2024-11-12 15:41:36,2024-11-17 15:41:36,Delivered
1829,3582,BlueDart,BL-0003582,2025-07-19 01:33:25,2025-07-21 01:33:25,Delivered
1830,3583,Delhivery,DE-0003583,2024-04-04 19:05:47,2024-04-07 19:05:47,Delivered
1831,3585,Delhivery,DE-0003585,2025-07-31 04:05:06,2025-08-01 04:05:06,Delivered
1832,3587,DTDC,DT-0003587,2025-05-30 03:09:51,2025-06-03 03:09:51,Delivered
1833,3588,BlueDart,BL-0003588,2024-04-06 13:31:24,2024-04-08 13:31:24,Delivered
1834,3589,XpressBees,XP-0003589,2024-05-23 09:00:17,,Shipped
1835,3591,EcomExpress,EC-0003591,2024-02-07 20:47:25,2024-02-10 20:47:25,Delivered
1836,3593,EcomExpress,EC-0003593,2025-08-26 21:48:48,2025-08-27 21:48:48,Delivered
1837,3594,EcomExpress,EC-0003594,2024-08-04 02:50:58,2024-08-09 02:50:58,Delivered
1838,3596,Delhivery,DE-0003596,2024-10-18 01:32:47,,Shipped
1839,3598,Delhivery,DE-0003598,2025-08-10 12:47:16,,Shipped
1840,3599,BlueDart,BL-0003599,2024-06-16 21:32:22,,Shipped
1841,3600,XpressBees,XP-0003600,2024-04-14 08:32:04,2024-04-18 08:32:04,Delivered
1842,3603,XpressBees,XP-0003603,2025-06-09 10:30:27,2025-06-14 10:30:27,Delivered
1843,3604,BlueDart,BL-0003604,2024-11-30 17:10:58,,Shipped
1844,3606,XpressBees,XP-0003606,2024-05-04 10:55:19,,Shipped
1845,3608,XpressBees,XP-0003608,2025-02-02 21:06:09,,Shipped
1846,3610,BlueDart,BL-0003610,2025-02-13 23:53:12,2025-02-16 23:53:12,Delivered
1847,3611,EcomExpress,EC-0003611,2025-07-31 03:18:06,2025-08-02 03:18:06,Delivered
1848,3612,DTDC,DT-0003612,2025-02-26 07:43:12,2025-03-01 07:43:12,Delivered
1849,3613,BlueDart,BL-0003613,2024-04-02 17:45:54,,Shipped
1850,3617,EcomExpress,EC-0003617,2025-02-01 11:47:59,,Shipped
1851,3618,BlueDart,BL-0003618,2024-05-24 04:26:10,2024-05-26 04:26:10,Delivered
1852,3619,EcomExpress,EC-0003619,2024-05-31 18:32:45,,Shipped
1853,3620,EcomExpress,EC-0003620,2024-11-13 03:33:14,2024-11-18 03:33:14,Delivered
