payment_id,order_id,method,amount,paid_at,status
1488,1488,NetBanking,45463.04,2024-12-01 11:01:34,Captured
1489,1489,Card,157940.64,2024-07-31 18:48:02,Captured
1490,1490,Card,0.0,,Failed
1491,1491,UPI,88460.12,2025-06-19 23:13:20,Captured
1492,1492,UPI,57099.08,2024-03-23 16:56:17,Captured
1493,1493,Card,118579.2,2024-02-14 20:04:05,Captured
1494,1494,COD,105644.22,2024-08-15 17:03:32,Captured
1495,1495,UPI,112168.44,2025-03-27 19:43:43,Captured
1496,1496,UPI,50482.76,2024-12-28 09:25:22,Captured
1497,1497,UPI,259078.73,2024-09-16 12:45:16,Captured
1498,1498,UPI,30676.46,2024-06-19 10:31:47,Captured
1499,1499,UPI,36851.4,2025-01-14 08:09:41,Captured
1500,1500,COD,221410.54,2024-03-17 16:09:06,Captured
1501,1501,Card,20439.96,,Authorized
1502,1502,UPI,126349.74,2025-08-11 13:24:11,Captured
1503,1503,Card,73669.76,2024-07-13 22:16:15,Refunded
1504,1504,COD,172339.0,2025-03-28 19:33:40,Captured
1505,1505,COD,138056.46,2024-12-03 15:20:48,Captured
1506,1506,Card,31253.48,2024-02-26 23:16:30,Captured
1507,1507,UPI,241701.94,2024-10-04 05:29:15,Captured
1508,1508,UPI,35105.0,2025-05-12 23:08:03,Captured
1509,1509,UPI,0.0,,Failed
1510,1510,UPI,202089.63,,Authorized
1511,1511,COD,25457.91,2024-03-03 03:50:17,Captured
1512,1512,COD,26457.96,2024-12-03 05:24:56,Refunded
1513,1513,Card,19531.42,2024-11-21 02:39:12,Captured
1514,1514,UPI,0.0,,Failed
1515,1515,UPI,96311.78,2025-01-24 18:03:51,Captured
1516,1516,UPI,20183.31,2024-07-15 11:12:25,Captured
1517,1517,UPI,62531.74,,Authorized
1518,1518,NetBanking,105545.1,2025-02-14 03:25:35,Captured
1519,1519,Card,72033.1,2024-05-24 03:23:09,Captured
1520,1520,Card,0.0,,Failed
1521,1521,NetBanking,129597.51,2024-05-22 17:28:18,Captured
1522,1522,COD,47498.6,2024-07-30 23:06:56,Captured
1523,1523,NetBanking,62354.74,2025-03-30 22:46:42,Captured
1524,1524,NetBanking,101316.63,2024-09-06 09:59:48,Refunded
1525,1525,COD,0.0,,Failed
1526,1526,COD,64290.65,2024-02-17 17:41:06,Captured
1527,1527,NetBanking,45628.06,,Authorized
1528,1528,NetBanking,0.0,,Failed
1529,1529,NetBanking,378245.46,2024-07-16 15:20:07,Captured
1530,1530,UPI,228046.8,2024-02-14 04:33:02,Captured
1531,1531,Card,52168.98,2024-01-04 21:29:41,Captured
1532,1532,UPI,48814.24,2025-06-25 17:59:46,Captured
1533,1533,NetBanking,163890.2,,Authorized
1534,1534,NetBanking,68202.82,2025-01-23 11:31:22,Captured
1535,1535,NetBanking,52451.0,2025-08-02 23:45:56,Captured
1536,1536,UPI,0.0,,Failed
1537,1537,COD,0.0,,Failed
1538,1538,COD,0.0,,Failed
1539,1539,Card,149238.61,2024-04-12 08:43:37,Captured
1540,1540,NetBanking,154404.18,2025-03-19 22:28:26,Captured
1541,1541,Card,1245.73,2024-01-15 21:43:57,Captured
1542,1542,UPI,138532.0,2025-08-01 11:19:55,Captured
1543,1543,Card,29193.08,2025-01-01 01:37:49,Captured
1544,1544,NetBanking,0.0,,Failed
1545,1545,COD,43932.58,2025-07-30 14:41:21,Captured
1546,1546,UPI,79614.6,,Authorized
1547,1547,Card,84928.61,2025-05-12 00:12:22,Captured
1548,1548,Card,127706.68,,Authorized
1549,1549,NetBanking,56958.6,2025-07-15 10:16:13,Captured
1550,1550,Card,112175.52,2024-11-17 00:00:19,Refunded
1551,1551,NetBanking,144516.96,,Authorized
1552,1552,Card,30605.66,2024-03-13 04:51:21,Captured
1553,1553,NetBanking,0.0,,Failed
1554,1554,NetBanking,4946.56,,Authorized
1555,1555,Card,0.0,,Failed
1556,1556,UPI,174430.19,2024-06-15 18:25:58,Captured
1557,1557,COD,0.0,,Failed
1558,1558,UPI,22146.24,2025-04-29 14:33:40,Captured
1559,1559,UPI,77944.9,2024-12-20 13:11:31,Captured
1560,1560,COD,66090.62,2025-05-03 11:42:49,Captured
1561,1561,UPI,145358.3,2024-12-19 12:32:26,Captured
1562,1562,UPI,278085.88,2025-06-12 18:14:46,Captured
1563,1563,COD,121953.0,2024-11-09 20:21:01,Captured
1564,1564,UPI,112170.8,2024-02-28 09:12:31,Captured
1565,1565,NetBanking,54853.48,2024-08-20 13:37:58,Captured
1566,1566,NetBanking,9470.68,2025-04-16 04:43:59,Captured
1567,1567,COD,54917.2,,Authorized
1568,1568,UPI,159630.75,2024-12-21 06:24:49,Captured
1569,1569,COD,40444.5,2025-05-24 03:24:23,Captured
1570,1570,NetBanking,118076.11,2025-04-14 13:17:39,Captured
1571,1571,NetBanking,104982.36,2025-02-25 16:29:09,Captured
1572,1572,Card,11677.28,2025-07-19 20:29:32,Captured
1573,1573,COD,150823.47,2025-07-06 21:34:28,Captured
1574,1574,Card,127719.66,2024-11-20 06:17:32,Captured
1575,1575,Card,139753.3,2024-11-30 02:06:24,Captured
1576,1576,COD,0.0,,Failed
1577,1577,UPI,37893.34,2024-11-07 22:49:46,Captured
1578,1578,Card,0.0,,Failed
1579,1579,NetBanking,53551.94,,Authorized
1580,1580,Card,98035.93,,Authorized
1581,1581,Card,12233.06,2024-06-17 20:35:06,Refunded
1582,1582,UPI,154455.63,2024-11-02 14:26:25,Captured
1583,1583,UPI,31700.7,2025-07-10 02:58:38,Captured
1584,1584,UPI,36322.76,2024-09-23 06:51:09,Captured
1585,1585,NetBanking,56041.74,2025-03-27 15:46:16,Captured
1586,1586,NetBanking,58707.36,2024-07-19 04:06:36,Captured
1587,1587,UPI,22853.06,2025-03-12 12:12:20,Captured
1588,1588,NetBanking,0.0,,Failed
1589,1589,Card,58989.38,2024-04-16 18:16:03,Captured
1590,1590,COD,28861.62,2025-03-31 22:52:11,Captured
1591,1591,COD,70588.54,2025-07-21 08:24:45,Captured
1592,1592,COD,18614.5,2024-01-19 03:08:18,Captured
1593,1593,COD,67203.36,2025-03-16 19:28:52,Captured
1594,1594,NetBanking,110204.92,2025-01-22 08:11:00,Captured
1595,1595,Card,320635.68,2025-05-01 08:27:07,Captured
1596,1596,COD,19556.14,2025-01-21 09:13:40,Captured
1597,1597,Card,0.0,,Failed
1598,1598,UPI,154209.01,2024-11-24 11:43:15,Captured
1599,1599,UPI,0.0,,Failed
1600,1600,NetBanking,74647.98,2024-12-24 21:46:09,Captured
1601,1601,UPI,0.0,,Failed
1602,1602,UPI,0.0,,Failed
1603,1603,COD,22362.18,2024-08-13 10:20:49,Captured
1604,1604,NetBanking,0.0,,Failed
1605,1605,NetBanking,0.0,,Failed
1606,1606,COD,76519.7,2025-06-24 04:25:23,Captured
1607,1607,UPI,6996.22,2024-10-11 07:07:17,Captured
1608,1608,NetBanking,66368.27,2024-10-23 16:56:27,Captured
1609,1609,COD,96665.42,2024-04-25 12:24:22,Captured
1610,1610,COD,113350.8,2025-02-22 03:30:13,Captured
1611,1611,Card,58176.36,,Authorized
1612,1612,Card,240495.8,2025-05-26 17:55:22,Captured
1613,1613,NetBanking,59712.72,2024-08-31 23:34:45,Captured
1614,1614,UPI,44723.18,2025-04-20 03:41:02,Captured
1615,1615,NetBanking,93191.68,,Authorized
1616,1616,Card,11822.42,2024-03-07 18:40:31,Captured
1617,1617,Card,201119.2,2024-01-23 22:15:06,Captured
1618,1618,NetBanking,26368.28,,Authorized
1619,1619,Card,15578.48,2024-02-16 04:49:02,Captured
1620,1620,Card,227113.42,2024-01-22 19:38:17,Captured
1621,1621,UPI,29925.98,2024-08-16 04:50:54,Captured
1622,1622,UPI,24240.74,2024-06-15 06:57:34,Captured
1623,1623,UPI,74367.14,2024-10-08 18:01:21,Captured
1624,1624,COD,142207.29,2024-09-21 05:14:30,Captured
1625,1625,COD,99049.2,2024-06-21 02:13:30,Captured
1626,1626,COD,68303.12,2025-07-01 09:47:01,Captured
1627,1627,NetBanking,0.0,,Failed
1628,1628,NetBanking,83916.88,2025-03-20 12:00:11,Captured
1629,1629,Card,40398.48,,Authorized
1630,1630,UPI,86374.82,2024-06-25 12:31:16,Captured
1631,1631,NetBanking,57912.04,2025-04-15 02:31:56,Captured
1632,1632,UPI,55061.16,2024-04-27 13:22:26,Captured
1633,1633,Card,8897.2,2024-09-24 15:14:26,Captured
1634,1634,COD,136784.3,2024-12-01 19:32:53,Captured
1635,1635,COD,94800.02,2024-05-21 14:19:38,Captured
1636,1636,UPI,21442.96,2025-06-09 23:23:30,Captured
1637,1637,COD,94955.78,2025-01-03 02:32:33,Captured
1638,1638,COD,69343.88,2025-07-04 02:07:50,Captured
1639,1639,Card,106352.22,2025-08-23 02:22:36,Captured
1640,1640,NetBanking,113790.94,2024-06-24 23:13:08,Captured
1641,1641,COD,19610.42,2024-02-18 20:59:43,Captured
1642,1642,COD,73191.86,2025-07-14 21:00:05,Captured
1643,1643,UPI,43530.2,2025-06-26 10:46:21,Captured
1644,1644,COD,135662.24,2025-08-20 18:28:48,Captured
1645,1645,NetBanking,153844.86,2025-02-26 10:47:48,Captured
1646,1646,COD,152603.5,2024-01-19 23:15:05,Captured
1647,1647,COD,55041.1,2024-02-05 22:50:41,Captured
1648,1648,NetBanking,0.0,,Failed
1649,1649,UPI,137465.28,2025-04-13 17:44:27,Captured
1650,1650,UPI,101258.16,2024-10-28 01:58:34,Captured
1651,1651,COD,27888.12,2024-03-22 02:31:23,Captured
1652,1652,UPI,122463.17,2025-06-27 06:33:10,Captured
1653,1653,NetBanking,93720.2,,Authorized
1654,1654,COD,23832.46,2025-06-03 16:16:52,Refunded
1655,1655,Card,0.0,,Failed
1656,1656,Card,168557.63,2024-12-30 09:56:49,Captured
1657,1657,Card,87118.22,2024-06-23 05:34:36,Captured
1658,1658,Card,82637.76,2024-10-04 12:56:11,Captured
1659,1659,NetBanking,105017.64,2024-01-03 18:00:35,Captured
1660,1660,UPI,74876.9,2024-08-17 17:21:43,Captured
1661,1661,COD,75368.96,,Authorized
1662,1662,Card,95516.28,2024-08-30 09:21:01,Captured
1663,1663,Card,118807.06,2024-05-15 18:46:35,Captured
1664,1664,Card,225009.48,2024-03-31 07:55:34,Captured
1665,1665,Card,2429.21,2024-03-17 14:57:34,Captured
1666,1666,COD,58544.52,2025-02-02 19:13:15,Captured
1667,1667,UPI,5162.5,2025-03-01 14:01:50,Captured
1668,1668,Card,241824.13,2025-08-11 16:25:57,Captured
1669,1669,Card,109501.64,2025-05-28 11:26:54,Captured
1670,1670,UPI,26609.0,2025-07-12 01:02:58,Captured
1671,1671,COD,11375.91,2024-11-17 15:52:43,Captured
1672,1672,NetBanking,138087.14,,Authorized
1673,1673,NetBanking,0.0,,Failed
1674,1674,NetBanking,67761.5,2025-03-24 07:38:45,Captured
1675,1675,UPI,40732.42,2024-06-24 09:06:08,Captured
1676,1676,NetBanking,40089.32,2024-08-20 09:24:07,Captured
1677,1677,NetBanking,135251.6,2024-01-26 05:49:24,Captured
1678,1678,UPI,0.0,,Failed
1679,1679,Card,1780.32,2024-08-11 01:34:33,Captured
1680,1680,UPI,35440.12,,Authorized
1681,1681,Card,0.0,,Failed
1682,1682,Card,0.0,,Failed
1683,1683,COD,10853.64,2024-12-20 07:51:36,Captured
1684,1684,COD,84542.75,2025-01-27 07:20:26,Captured
1685,1685,UPI,84282.68,,Authorized
1686,1686,Card,104436.37,2024-06-01 12:59:08,Captured
1687,1687,COD,1406.56,2024-07-11 04:02:09,Captured
1688,1688,UPI,3320.52,2024-09-18 12:10:36,Captured
1689,1689,NetBanking,79935.56,2025-02-04 19:50:12,Captured
1690,1690,Card,81518.18,2024-02-02 12:12:11,Captured
1691,1691,Card,173614.58,2025-02-07 00:01:41,Captured
1692,1692,NetBanking,33771.6,2024-03-01 15:22:56,Refunded
1693,1693,Card,26947.66,,Authorized
1694,1694,UPI,114318.46,2024-04-25 15:49:29,Captured
1695,1695,COD,159341.65,2025-07-10 20:08:51,Captured
1696,1696,UPI,44982.78,2024-03-28 02:17:16,Captured
1697,1697,Card,97840.88,,Authorized
1698,1698,Card,64779.76,2025-03-02 21:00:12,Captured
1699,1699,NetBanking,22116.74,2025-03-29 09:35:22,Captured
1700,1700,COD,103269.35,2024-02-24 00:53:18,Captured
1701,1701,COD,6832.2,2024-07-09 07:05:46,Captured
1702,1702,Card,0.0,,Failed
1703,1703,NetBanking,75955.07,2025-05-24 09:54:38,Captured
1704,1704,COD,99966.06,,Authorized
1705,1705,NetBanking,56386.3,2025-05-05 17:23:11,Refunded
1706,1706,COD,38434.96,2024-01-12 11:57:22,Captured
1707,1707,UPI,0.0,,Failed
1708,1708,COD,7176.76,2025-04-16 22:26:53,Captured
1709,1709,Card,94717.42,2025-08-16 01:39:25,Captured
1710,1710,Card,87105.24,2024-05-19 08:09:48,Captured
1711,1711,Card,42259.34,2025-03-10 06:02:13,Captured
1712,1712,UPI,120056.56,2025-05-12 06:19:12,Captured
1713,1713,UPI,25373.54,,Authorized
1714,1714,Card,56218.68,2025-07-17 21:12:26,Captured
1715,1715,Card,85657.85,,Authorized
1716,1716,UPI,77304.51,2024-01-29 12:50:41,Captured
1717,1717,Card,14460.9,2025-07-10 00:12:00,Captured
1718,1718,NetBanking,15134.68,2024-06-07 13:11:06,Captured
1719,1719,Card,16130.6,,Authorized
1720,1720,Card,261887.37,2025-01-02 23:32:15,Captured
1721,1721,NetBanking,7417.48,2024-09-08 03:33:30,Captured
1722,1722,COD,0.0,,Failed
1723,1723,UPI,0.0,,Failed
1724,1724,COD,204161.83,2024-01-07 19:59:46,Captured
1725,1725,NetBanking,35849.58,2024-02-06 14:02:30,Captured
1726,1726,Card,124203.26,2024-08-25 06:59:42,Captured
1727,1727,COD,9406.96,2025-05-25 09:14:45,Captured
1728,1728,UPI,83234.84,2025-07-10 15:11:39,Captured
1729,1729,UPI,0.0,,Failed
1730,1730,Card,0.0,,Failed
1731,1731,COD,0.0,,Failed
1732,1732,Card,0.0,,Failed
1733,1733,UPI,139271.21,2024-02-21 20:27:10,Captured
1734,1734,UPI,4181.92,2025-06-25 17:16:27,Captured
1735,1735,COD,0.0,,Failed
1736,1736,COD,64308.82,2025-05-31 19:15:35,Captured
1737,1737,COD,0.0,,Failed
1738,1738,COD,4580.41,,Authorized
1739,1739,COD,0.0,,Failed
1740,1740,COD,56166.82,,Authorized
1741,1741,UPI,185585.68,2025-01-19 09:50:59,Captured
1742,1742,COD,57091.94,2024-04-06 01:39:18,Captured
1743,1743,Card,223925.06,2024-02-09 23:44:19,Captured
1744,1744,COD,32001.6,,Authorized
1745,1745,COD,88000.86,2024-10-16 18:37:29,Captured
1746,1746,NetBanking,20140.24,2024-11-01 00:26:05,Captured
1747,1747,UPI,34489.04,2025-04-05 10:56:08,Captured
1748,1748,Card,26457.96,2025-04-18 07:46:39,Captured
1749,1749,COD,147616.82,,Authorized
1750,1750,COD,111309.4,2025-05-28 13:07:19,Captured
1751,1751,Card,4547.9,2025-03-16 00:49:45,Captured
1752,1752,UPI,9904.92,2024-12-16 08:33:45,Refunded
1753,1753,Card,33992.26,,Authorized
1754,1754,NetBanking,39498.97,2025-02-27 02:11:50,Captured
1755,1755,COD,0.0,,Failed
1756,1756,UPI,0.0,,Failed
1757,1757,NetBanking,109895.94,,Authorized
1758,1758,UPI,67097.4,2025-08-03 04:48:26,Captured
1759,1759,UPI,131433.12,2024-10-10 02:47:53,Captured
1760,1760,NetBanking,37625.48,2024-02-10 05:18:30,Captured
1761,1761,Card,165524.62,2024-02-23 16:46:39,Captured
1762,1762,UPI,75560.41,2024-05-07 17:47:38,Captured
1763,1763,Card,64403.22,2024-01-24 04:17:04,Captured
1764,1764,COD,229043.25,2025-05-18 13:10:28,Captured
1765,1765,Card,0.0,,Failed
1766,1766,UPI,0.0,,Failed
1767,1767,UPI,0.0,,Failed
1768,1768,UPI,10645.02,2024-02-01 15:44:24,Captured
1769,1769,Card,231151.14,2024-06-28 21:01:41,Captured
1770,1770,Card,58877.28,2024-05-30 14:35:15,Captured
1771,1771,Card,44409.3,,Authorized
1772,1772,Card,95462.0,2025-05-13 13:12:45,Captured
1773,1773,NetBanking,65692.96,2024-02-24 21:50:59,Captured
1774,1774,NetBanking,9950.94,2025-02-20 06:58:54,Captured
1775,1775,COD,126549.93,2024-11-16 07:38:58,Captured
1776,1776,COD,112910.66,2025-03-18 14:45:26,Captured
1777,1777,Card,60897.56,2024-03-18 09:53:34,Captured
1778,1778,NetBanking,114326.25,2025-01-04 23:31:19,Captured
1779,1779,Card,0.0,,Failed
1780,1780,COD,46375.18,2024-09-18 08:05:56,Captured
1781,1781,UPI,44364.46,2024-11-25 05:55:56,Captured
1782,1782,NetBanking,84095.06,2025-04-04 08:14:11,Captured
1783,1783,Card,0.0,,Failed
1784,1784,Card,149055.24,2025-06-01 07:41:56,Captured
1785,1785,UPI,34489.04,2024-10-25 14:34:58,Captured
1786,1786,NetBanking,45925.01,2024-10-16 19:33:58,Captured
1787,1787,UPI,51352.42,2024-03-27 14:23:47,Captured
1788,1788,COD,0.0,,Failed
1789,1789,Card,113272.92,2024-08-20 19:45:48,Captured
1790,1790,NetBanking,0.0,,Failed
1791,1791,UPI,37034.3,2024-03-20 00:00:07,Captured
1792,1792,COD,22052.32,2025-05-16 06:56:45,Captured
1793,1793,Card,83354.02,2024-11-01 23:57:48,Refunded
1794,1794,UPI,40425.32,2024-09-22 18:55:27,Captured
1795,1795,Card,132261.48,2024-03-30 09:33:38,Captured
1796,1796,UPI,14134.04,2024-04-05 01:15:39,Captured
1797,1797,NetBanking,29353.68,2025-06-17 04:56:46,Captured
1798,1798,COD,177282.96,2025-04-15 13:32:30,Captured
1799,1799,NetBanking,60811.3,2025-03-25 15:33:35,Captured
1800,1800,UPI,70853.93,2025-03-27 03:47:01,Captured
1801,1801,NetBanking,0.0,,Failed
1802,1802,UPI,0.0,,Failed
1803,1803,NetBanking,0.0,,Failed
1804,1804,NetBanking,30462.23,2024-11-10 17:27:11,Captured
1805,1805,NetBanking,0.0,,Failed
1806,1806,Card,199933.3,2025-05-26 06:26:01,Refunded
1807,1807,UPI,73716.96,2025-05-05 13:52:17,Captured
1808,1808,NetBanking,0.0,,Failed
1809,1809,Card,25361.74,2025-04-17 23:07:54,Captured
1810,1810,UPI,0.0,,Failed
1811,1811,COD,11743.36,2024-01-24 19:41:22,Captured
1812,1812,UPI,126187.55,2024-10-11 16:22:01,Captured
1813,1813,NetBanking,67492.46,2025-04-17 12:06:20,Refunded
1814,1814,Card,53808.0,2024-07-25 07:04:41,Captured
1815,1815,UPI,48559.36,2025-03-11 05:56:20,Captured
1816,1816,COD,49878.6,,Authorized
1817,1817,Card,0.0,,Failed
1818,1818,NetBanking,45364.63,2025-05-03 04:35:08,Captured
1819,1819,Card,0.0,,Failed
1820,1820,UPI,67710.94,2025-01-29 05:28:12,Captured
1821,1821,NetBanking,44084.86,2024-02-21 20:19:32,Captured
1822,1822,COD,42767.92,2024-07-01 06:25:51,Captured
1823,1823,Card,156716.98,2024-05-20 10:32:47,Captured
1824,1824,COD,50659.11,2025-01-04 05:21:13,Captured
1825,1825,Card,0.0,,Failed
1826,1826,UPI,33376.3,2025-03-14 22:20:56,Captured
1827,1827,UPI,116228.82,2024-08-30 22:51:26,Captured
1828,1828,NetBanking,68201.64,2024-12-25 21:32:06,Captured
1829,1829,NetBanking,33061.24,2025-04-28 05:06:23,Captured
1830,1830,NetBanking,38633.55,,Authorized
1831,1831,COD,0.0,,Failed
1832,1832,COD,0.0,,Failed
1833,1833,NetBanking,50272.72,2024-01-28 10:32:28,Captured
1834,1834,UPI,259821.84,2024-05-23 08:12:34,Refunded
1835,1835,UPI,54398.0,2024-05-31 22:04:52,Captured
1836,1836,Card,33686.64,2025-06-10 02:01:52,Captured
1837,1837,Card,196131.52,,Authorized
1838,1838,COD,48112.14,2024-03-19 19:32:51,Captured
1839,1839,COD,65157.24,2024-04-19 05:38:14,Captured
1840,1840,NetBanking,0.0,,Failed
1841,1841,NetBanking,117754.56,2025-03-01 23:02:48,Captured
1842,1842,UPI,0.0,,Failed
1843,1843,NetBanking,21893.37,2024-02-15 22:26:34,Captured
1844,1844,Card,63083.39,2024-01-21 09:15:30,Captured
1845,1845,COD,0.0,,Failed
1846,1846,Card,0.0,,Failed
1847,1847,Card,166791.29,2024-05-06 09:26:13,Captured
1848,1848,COD,120728.16,2024-04-12 09:53:44,Captured
1849,1849,COD,9075.38,,Authorized
1850,1850,UPI,27418.54,2024-09-25 22:08:50,Refunded
1851,1851,COD,221134.36,2024-10-17 18:10:33,Captured
1852,1852,UPI,32589.59,2025-07-20 13:34:01,Captured
1853,1853,UPI,6490.59,2024-11-29 16:44:55,Captured
1854,1854,NetBanking,10552.74,2025-03-29 21:20:39,Captured
1855,1855,COD,97514.02,2024-02-13 09:39:37,Refunded
1856,1856,COD,0.0,,Failed
1857,1857,UPI,147275.8,2025-08-26 13:27:00,Refunded
1858,1858,COD,32059.42,2024-11-27 15:34:37,Captured
1859,1859,COD,47624.56,2024-01-10 14:39:03,Captured
1860,1860,COD,52709.42,2024-07-25 22:48:17,Captured
1861,1861,Card,61484.38,2025-01-31 15:00:53,Captured
1862,1862,UPI,0.0,,Failed
1863,1863,COD,113209.2,2024-04-13 12:07:28,Captured
1864,1864,NetBanking,229771.96,2024-10-13 00:54:26,Captured
1865,1865,Card,110661.58,2025-07-21 12:46:40,Refunded
1866,1866,Card,103976.88,2024-12-21 16:33:52,Captured
1867,1867,NetBanking,160576.7,2024-11-25 05:03:16,Captured
1868,1868,NetBanking,0.0,,Failed
1869,1869,NetBanking,71366.4,2025-06-17 13:12:47,Captured
1870,1870,UPI,97800.76,2024-11-07 22:58:01,Captured
1871,1871,COD,104286.63,2024-10-05 23:29:26,Captured
1872,1872,COD,252363.36,,Authorized
1873,1873,COD,84931.68,2024-11-08 10:47:31,Captured
1874,1874,NetBanking,8375.05,,Authorized
1875,1875,NetBanking,26404.86,2024-12-12 10:56:21,Captured
1876,1876,NetBanking,115109.0,2024-11-25 08:44:49,Captured
1877,1877,NetBanking,0.0,,Failed
1878,1878,Card,149136.66,2024-12-14 01:03:43,Captured
1879,1879,Card,161436.86,2024-08-30 05:01:22,Refunded
1880,1880,Card,0.0,,Failed
1881,1881,UPI,12233.06,2024-01-05 19:35:03,Captured
1882,1882,Card,120599.78,2025-01-12 20:37:46,Captured
1883,1883,NetBanking,118833.97,2024-05-08 02:07:05,Captured
1884,1884,Card,18032.76,2025-08-06 18:42:37,Captured
1885,1885,NetBanking,0.0,,Failed
1886,1886,COD,44364.46,2024-06-15 10:17:24,Captured
1887,1887,UPI,83276.14,2024-05-23 09:11:48,Captured
1888,1888,UPI,25759.05,2024-02-10 16:58:54,Captured
1889,1889,UPI,0.0,,Failed
1890,1890,Card,0.0,,Failed
1891,1891,UPI,155371.84,2024-02-28 13:12:16,Captured
1892,1892,COD,51794.92,,Authorized
1893,1893,UPI,12021.84,,Authorized
1894,1894,COD,0.0,,Failed
1895,1895,NetBanking,95102.1,2024-02-05 12:59:33,Captured
1896,1896,COD,265015.9,2024-05-20 16:18:23,Captured
1897,1897,NetBanking,112818.62,2024-08-23 09:29:56,Captured
1898,1898,Card,27588.93,2024-11-21 11:15:17,Captured
1899,1899,COD,122435.62,2025-05-14 21:16:14,Captured
1900,1900,UPI,165738.08,2024-11-23 13:42:55,Captured
1901,1901,UPI,67773.3,2024-12-23 18:19:26,Captured
1902,1902,Card,155442.58,2024-09-08 01:57:28,Captured
1903,1903,COD,78436.96,2024-11-20 17:36:32,Captured
1904,1904,UPI,0.0,,Failed
1905,1905,UPI,93325.14,2024-07-05 23:49:23,Captured
1906,1906,Card,122304.64,2025-02-28 18:43:43,Captured
1907,1907,Card,109978.36,2025-03-03 04:21:59,Captured
1908,1908,UPI,39963.06,2024-07-12 20:06:29,Captured
1909,1909,UPI,84624.88,2025-02-07 02:22:31,Captured
1910,1910,NetBanking,135078.14,2024-05-10 22:54:41,Captured
1911,1911,Card,191768.88,2024-07-23 18:12:09,Captured
1912,1912,UPI,106730.06,2024-09-19 15:42:00,Captured
1913,1913,UPI,28977.26,2025-06-26 01:10:08,Captured
1914,1914,Card,0.0,,Failed
1915,1915,UPI,220409.07,2024-04-04 07:57:16,Captured
1916,1916,COD,33172.63,2024-07-01 06:54:25,Captured
1917,1917,COD,26450.11,2024-11-24 18:05:05,Captured
1918,1918,Card,51240.68,2025-05-18 07:47:56,Captured
1919,1919,Card,40228.74,2024-06-03 10:21:16,Captured
1920,1920,UPI,57373.96,2024-05-19 12:21:25,Captured
1921,1921,Card,112602.68,2025-04-17 13:06:01,Captured
1922,1922,NetBanking,0.0,,Failed
1923,1923,NetBanking,201650.61,2025-01-27 22:15:38,Captured
1924,1924,NetBanking,0.0,,Failed
1925,1925,Card,247305.05,2025-04-17 14:57:34,Captured
1926,1926,NetBanking,35105.0,2024-12-04 09:41:48,Captured
1927,1927,UPI,0.0,,Failed
1928,1928,COD,0.0,,Failed
1929,1929,COD,136770.14,2024-04-06 21:46:23,Captured
1930,1930,NetBanking,54077.81,2024-10-01 07:10:17,Captured
1931,1931,NetBanking,164946.3,2025-03-12 16:39:57,Captured
1932,1932,UPI,9902.56,2025-06-19 21:01:12,Captured
1933,1933,Card,0.0,,Failed
1934,1934,UPI,0.0,,Failed
1935,1935,COD,159120.17,,Authorized
1936,1936,UPI,0.0,,Failed
1937,1937,NetBanking,155487.66,2024-05-17 03:19:25,Captured
1938,1938,COD,36621.3,2024-08-24 12:06:31,Refunded
1939,1939,NetBanking,90808.14,2025-05-11 12:04:51,Captured
1940,1940,Card,0.0,,Failed
1941,1941,UPI,160451.68,,Authorized
1942,1942,Card,63155.9,2024-03-06 19:09:18,Captured
1943,1943,COD,0.0,,Failed
1944,1944,NetBanking,73171.8,2024-06-24 22:46:00,Captured
1945,1945,Card,67035.39,2024-02-23 13:58:13,Captured
